mutants,gene,Fold_change
RMV8_T20_CSP,recA,19.62222081
RMV8_T20_CSP,rep,2.749707398
RMV8_T20_CSP,rep,2.741891694
RMV8_T20_CSP,rep,2.561242666
RMV8_T20_CSP,lytA,8.944502281
RMV8_T20_CSP,lytA,8.948204362
RMV8_T20_CSP,lytA,8.730396243
RMV8_T20_CSP,int,1.961617821
RMV8_T20_CSP,int,1.903171749
RMV8_T20_CSP,int,1.206812954
RMV8_T20_CSP,Lex,3.84219
RMV8_T20_CSP,Lex,4.530919466
RMV8_T20_CSP,Lex,3.825276522
RMV8_T60_CSP,rpoA,1.008691849
RMV8_T60_CSP,rpoA,0.986073332
RMV8_T60_CSP,rpoA,1.005386037
RMV8_T60_CSP,recA,6.61724466
RMV8_T60_CSP,recA,6.260270412
RMV8_T60_CSP,recA,6.757192475
RMV8_T60_CSP,rep,3.825195606
RMV8_T60_CSP,rep,4.023309704
RMV8_T60_CSP,rep,3.742061812
RMV8_T60_CSP,lytA,7.994872
RMV8_T60_CSP,lytA,7.689522333
RMV8_T60_CSP,lytA,7.672097058
RMV8_T60_CSP,int,8.645765999
RMV8_T60_CSP,int,8.567017466
RMV8_T60_CSP,int,8.035032099
RMV8_T60_CSP,Lex,7.349720369
RMV8_T60_CSP,Lex,7.097573189
RMV8_T60_CSP,Lex,6.837703601
RMV8_T120_CSP,rpoA,1.044195091
RMV8_T120_CSP,rpoA,0.903255873
RMV8_T120_CSP,rpoA,1.060251041
RMV8_T120_CSP,recA,3.597218682
RMV8_T120_CSP,recA,2.878749237
RMV8_T120_CSP,recA,2.587859719
RMV8_T120_CSP,rep,59.97447435
RMV8_T120_CSP,rep,54.98091432
RMV8_T120_CSP,lytA,108.3385764
RMV8_T120_CSP,lytA,89.95852177
RMV8_T120_CSP,lytA,78.71126132
RMV8_T120_CSP,int,22.04470677
RMV8_T120_CSP,int,21.98934316
RMV8_T120_CSP,int,18.94961662
RMV8_T120_CSP,Lex,59.40189214
RMV8_T120_CSP,Lex,59.7950706
RMV8_T120_CSP,Lex,59.21590209
RMV8_T20_MMC,rpoA,1.073540737
RMV8_T20_MMC,rpoA,0.965760624
RMV8_T20_MMC,rpoA,0.964525466
RMV8_T20_MMC,recA,2.748468035
RMV8_T20_MMC,recA,2.598851815
RMV8_T20_MMC,recA,2.629820295
RMV8_T20_MMC,rep,2.78755834
RMV8_T20_MMC,rep,2.619091925
RMV8_T20_MMC,rep,2.733682549
RMV8_T20_MMC,lytA,5.852578035
RMV8_T20_MMC,lytA,5.810252744
RMV8_T20_MMC,lytA,5.860041776
RMV8_T20_MMC,int,2.625148133
RMV8_T20_MMC,int,2.53948478
RMV8_T20_MMC,int,2.77180024
RMV8_T20_MMC,Lex,5.131798931
RMV8_T20_MMC,Lex,4.606285218
RMV8_T20_MMC,Lex,3.725293583
RMV8_T60_MMC,rpoA,1.017303219
RMV8_T60_MMC,rpoA,0.972111823
RMV8_T60_MMC,rpoA,1.011190036
RMV8_T60_MMC,recA,1.528986354
RMV8_T60_MMC,recA,1.516564849
RMV8_T60_MMC,recA,1.542800185
RMV8_T60_MMC,rep,1.529930654
RMV8_T60_MMC,rep,1.581938564
RMV8_T60_MMC,rep,1.531005075
RMV8_T60_MMC,lytA,5.174617883
RMV8_T60_MMC,lytA,5.158047661
RMV8_T60_MMC,lytA,4.954792152
RMV8_T60_MMC,int,2.261590372
RMV8_T60_MMC,int,2.25073296
RMV8_T60_MMC,int,2.205147047
RMV8_T60_MMC,Lex,2.772368299
RMV8_T60_MMC,Lex,2.863031995
RMV8_T60_MMC,Lex,3.059379949
RMV8_T120_MMC,rpoA,1.035015304
RMV8_T120_MMC,rpoA,0.994061761
RMV8_T120_MMC,rpoA,0.971943476
RMV8_T120_MMC,recA,2.538793253
RMV8_T120_MMC,recA,2.357364728
RMV8_T120_MMC,recA,2.627467544
RMV8_T120_MMC,rep,7.858721699
RMV8_T120_MMC,rep,7.218017066
RMV8_T120_MMC,rep,7.249461917
RMV8_T120_MMC,lytA,36.72067467
RMV8_T120_MMC,lytA,36.2526275
RMV8_T120_MMC,lytA,37.26278553
RMV8_T120_MMC,int,3.003508905
RMV8_T120_MMC,int,3.010251037
RMV8_T120_MMC,int,2.94907924
RMV8_T120_MMC,Lex,4.059685667
RMV8_T120_MMC,Lex,2.928599584
RMV8_T120_MMC,Lex,3.587088878
