mutants,gene,Fold_change
T120_2743_CSP,immA,2.712051286
T120_2743_CSP,immA,2.860580276
T120_2743_CSP,immA,2.701830318
T120_2743_CSP,lytA,2.109214665
T120_2743_CSP,lytA,2.242876154
T120_2743_CSP,lytA,2.192811778
T20_2743_MMC,rpoA,1.01383648
T20_2743_MMC,rpoA,0.958946205
T20_2743_MMC,rpoA,1.028579445
T20_2743_MMC,recA,1.00679597
T20_2743_MMC,recA,1.056691031
T20_2743_MMC,recA,1.0926927
T20_2743_MMC,rep,2.070019661
T20_2743_MMC,rep,2.294268572
T20_2743_MMC,rep,2.042892013
T20_2743_MMC,int,3.130863626
T20_2743_MMC,int,3.234833044
T20_2743_MMC,int,3.276280822
T20_2743_MMC,immA,2.168617349
T20_2743_MMC,immA,2.258488893
T20_2743_MMC,immA,2.316772273
T20_2743_MMC,lytA,2.200976192
T20_2743_MMC,lytA,2.220893502
T20_2743_MMC,lytA,2.060534103
T60_2743_MMC,rpoA,0.981624875
T60_2743_MMC,rpoA,1.001942688
T60_2743_MMC,rpoA,1.01674253
T60_2743_MMC,recA,0.868761095
T60_2743_MMC,recA,0.869470049
T60_2743_MMC,recA,0.865212403
T60_2743_MMC,rep,2.741166793
T60_2743_MMC,rep,2.71967406
T60_2743_MMC,rep,2.568699646
T60_2743_MMC,int,2.244234648
T60_2743_MMC,int,2.130066562
T60_2743_MMC,int,2.405203658
T60_2743_MMC,immA,1.318231216
T60_2743_MMC,immA,1.36218519
T60_2743_MMC,immA,1.279247294
T60_2743_MMC,lytA,2.662326115
T60_2743_MMC,lytA,2.80281308
T60_2743_MMC,lytA,2.643142312
T120_2743_MMC,rpoA,0.991839271
T120_2743_MMC,rpoA,1.01211691
T120_2743_MMC,rpoA,0.996156207
T120_2743_MMC,recA,0.996816238
T120_2743_MMC,recA,1.022599922
T120_2743_MMC,recA,0.983134054
T120_2743_MMC,rep,5.899063094
T120_2743_MMC,rep,5.795147382
T120_2743_MMC,rep,5.66999474
T120_2743_MMC,int,2.862509693
T120_2743_MMC,int,2.902899567
T120_2743_MMC,int,2.695315681
T120_2743_MMC,immA,1.376588838
T120_2743_MMC,immA,1.399569805
T120_2743_MMC,immA,1.357968598
T120_2743_MMC,lytA,3.232362063
T120_2743_MMC,lytA,3.185778843
T120_2743_MMC,lytA,3.381751237
T0_2743,rpoA,0.800885789
T0_2743,rpoA,1.328455576
T0_2743,rpoA,0.939897844
T0_2743,recA,0.96209423
T0_2743,recA,1.02467863
T0_2743,recA,1.014370086
T0_2743,lytA,1.06009546
T0_2743,lytA,0.921047622
T0_2743,lytA,1.02416939
T0_2743,int,0.898221005
T0_2743,int,1.010505792
T0_2743,int,1.101737131
T0_2743,immA,1.076181038
T0_2743,immA,0.938869523
T0_2743,immA,0.989710721
T0_2743,rep,0.920486437
T0_2743,rep,0.931469929
T0_2743,rep,1.166312461
T20_2743,rpoA,1.091127853
T20_2743,rpoA,0.971202325
T20_2743,rpoA,0.943659287
T20_2743,recA,1.187855775
T20_2743,recA,1.137126203
T20_2743,recA,1.205473482
T20_2743,lytA,1.629405523
T20_2743,lytA,1.339949165
T20_2743,lytA,1.278158587
T20_2743,int,1.201016127
T20_2743,int,1.08942841
T20_2743,int,1.265156111
T20_2743,immA,0.495191097
T20_2743,immA,0.507338619
T20_2743,immA,0.502551479
T20_2743,rep,1.054649161
T20_2743,rep,1.009210739
T20_2743,rep,0.900108758
T60_2743,rpoA,0.956068827
T60_2743,rpoA,1.027306048
T60_2743,rpoA,1.018146852
T60_2743,recA,0.830471324
T60_2743,recA,0.817393474
T60_2743,recA,0.79861465
T60_2743,lytA,0.578999369
T60_2743,lytA,0.595408292
T60_2743,lytA,0.601313634
T60_2743,int,1.210195348
T60_2743,int,1.241222588
T60_2743,int,1.335079294
T60_2743,immA,0.837634283
T60_2743,immA,0.865541901
T60_2743,immA,0.836350667
T60_2743,rep,0.684332909
T60_2743,rep,0.687194229
T60_2743,rep,0.68715698
T120_2743,rpoA,0.911646634
T120_2743,rpoA,1.041845362
T120_2743,rpoA,1.052860369
T120_2743,recA,0.824926634
T120_2743,recA,0.753056413
T120_2743,recA,0.761659341
T120_2743,lytA,0.852877555
T120_2743,lytA,0.83656078
T120_2743,lytA,0.822953896
T120_2743,int,0.777880758
T120_2743,int,0.703998722
T120_2743,int,0.66708265
T120_2743,immA,0.332320765
T120_2743,immA,0.354424805
T120_2743,immA,0.357081226
T120_2743,rep,0.529169703
T120_2743,rep,0.607297618
T120_2743,rep,0.580440261
T20_2743_CSP,rpoA,1.001480495
T20_2743_CSP,rpoA,1.033753072
T20_2743_CSP,rpoA,0.965921515
T20_2743_CSP,recA,1.315325692
T20_2743_CSP,recA,1.29065807
T20_2743_CSP,recA,1.279259133
T20_2743_CSP,lytA,0.973704207
T20_2743_CSP,lytA,0.884775493
T20_2743_CSP,lytA,0.9115225
T20_2743_CSP,int,1.015090498
T20_2743_CSP,int,1.046460188
T20_2743_CSP,int,1.183527715
T20_2743_CSP,immA,0.601793994
T20_2743_CSP,immA,0.529113038
T20_2743_CSP,immA,0.506900146
T20_2743_CSP,rep,0.853113249
T20_2743_CSP,rep,0.834591113
T20_2743_CSP,rep,0.933825012
T60_2743_CSP,rpoA,1.001487115
T60_2743_CSP,rpoA,0.98169366
T60_2743_CSP,rpoA,1.017132425
T60_2743_CSP,recA,1.218355368
T60_2743_CSP,recA,1.17281442
T60_2743_CSP,recA,1.22890451
T60_2743_CSP,lytA,0.746758868
T60_2743_CSP,lytA,0.713277364
T60_2743_CSP,lytA,0.685816477
T60_2743_CSP,int,0.724573493
T60_2743_CSP,int,0.644521586
T60_2743_CSP,int,0.632526206
T60_2743_CSP,immA,0.349541526
T60_2743_CSP,immA,0.357951397
T60_2743_CSP,immA,0.337192966
T60_2743_CSP,rep,0.506892774
T60_2743_CSP,rep,0.46350765
T60_2743_CSP,rep,0.478361267
T120_2743_CSP,rpoA,0.913738959
