mutants,gene,Fold_change
RMV8_hybrid_T20_CSP,Imma_2743,1.131888555
RMV8_hybrid_T20_CSP,Imma_2743,1.140507777
RMV8_hybrid_T20_CSP,Imma_2743,1.182966117
RMV8_hybrid_T20_CSP,RMV8_lytA,1.421294937
RMV8_hybrid_T20_CSP,RMV8_lytA,1.302187844
RMV8_hybrid_T20_CSP,RMV8_lytA,1.295938032
RMV8_hybrid_T60_CSP,rpoA,0.999335218
RMV8_hybrid_T60_CSP,rpoA,1.001740039
RMV8_hybrid_T60_CSP,rpoA,0.998928373
RMV8_hybrid_T60_CSP,recA,1.691329478
RMV8_hybrid_T60_CSP,recA,1.703427147
RMV8_hybrid_T60_CSP,recA,1.691550863
RMV8_hybrid_T60_CSP,dnaC,1.956926787
RMV8_hybrid_T60_CSP,dnaC,1.928224797
RMV8_hybrid_T60_CSP,dnaC,1.98557294
RMV8_hybrid_T60_CSP,Int_RMV8,2.128613948
RMV8_hybrid_T60_CSP,Int_RMV8,2.200187763
RMV8_hybrid_T60_CSP,Int_RMV8,2.251268638
RMV8_hybrid_T60_CSP,Imma_2743,1.1952029
RMV8_hybrid_T60_CSP,Imma_2743,1.276517137
RMV8_hybrid_T60_CSP,Imma_2743,1.352643334
RMV8_hybrid_T60_CSP,RMV8_lytA,0.800886848
RMV8_hybrid_T60_CSP,RMV8_lytA,0.781941219
RMV8_hybrid_T60_CSP,RMV8_lytA,0.786981583
RMV8_hybrid_T120_CSP,rpoA,0.991556074
RMV8_hybrid_T120_CSP,rpoA,0.992009752
RMV8_hybrid_T120_CSP,rpoA,1.016639031
RMV8_hybrid_T120_CSP,recA,2.868533294
RMV8_hybrid_T120_CSP,recA,2.877877813
RMV8_hybrid_T120_CSP,recA,2.671472126
RMV8_hybrid_T120_CSP,dnaC,13.71297448
RMV8_hybrid_T120_CSP,dnaC,14.21200917
RMV8_hybrid_T120_CSP,dnaC,13.41487653
RMV8_hybrid_T120_CSP,Int_RMV8,1.80781147
RMV8_hybrid_T120_CSP,Int_RMV8,1.752775088
RMV8_hybrid_T120_CSP,Int_RMV8,1.773553672
RMV8_hybrid_T120_CSP,Imma_2743,1.887061589
RMV8_hybrid_T120_CSP,Imma_2743,1.924325836
RMV8_hybrid_T120_CSP,Imma_2743,1.759789641
