mutants,gene,Fold_change
RMV4_spaL_T60_CSP,rep,13.332712547379800
RMV4_spaL_T60_CSP,rep,11.807613578141500
RMV4_spaL_T60_CSP,Int,5.775513364734030
RMV4_spaL_T60_CSP,Int,5.934137644772200
RMV4_spaL_T60_CSP,Int,5.443556608845940
RMV4_spaL_T120_CSP,rpoA,0.669403513560415
RMV4_spaL_T120_CSP,rpoA,1.210841907648110
RMV4_spaL_T120_CSP,rpoA,1.233742622850880
RMV4_spaL_T120_CSP,recA,5.032595494467610
RMV4_spaL_T120_CSP,recA,5.136115760727360
RMV4_spaL_T120_CSP,recA,6.643946265804850
RMV4_spaL_T120_CSP,lytA,2.481532953737280
RMV4_spaL_T120_CSP,lytA,2.557652479178010
RMV4_spaL_T120_CSP,lytA,2.575950151292460
RMV4_spaL_T120_CSP,rep,18.009410987800700
RMV4_spaL_T120_CSP,rep,18.374105687670500
RMV4_spaL_T120_CSP,rep,15.111289336726600
RMV4_spaL_T120_CSP,Int,6.227523340163170
RMV4_spaL_T120_CSP,Int,5.982472592349450
RMV4_spaL_T120_CSP,Int,6.820170544329270
RMV4_spaL_T20_MMC,rpoA,1.032428225357790
RMV4_spaL_T20_MMC,rpoA,0.966491233845206
RMV4_spaL_T20_MMC,rpoA,1.002171877446320
RMV4_spaL_T20_MMC,recA,2.104771635453720
RMV4_spaL_T20_MMC,recA,2.342291338770970
RMV4_spaL_T20_MMC,recA,2.001502439348190
RMV4_spaL_T20_MMC,lytA,1.054589207129420
RMV4_spaL_T20_MMC,lytA,1.070050687911250
RMV4_spaL_T20_MMC,lytA,0.982012987938172
RMV4_spaL_T20_MMC,rep,5.280466111528310
RMV4_spaL_T20_MMC,rep,5.514937644964550
RMV4_spaL_T20_MMC,rep,5.144869145665840
RMV4_spaL_T20_MMC,Int,2.523577161648550
RMV4_spaL_T20_MMC,Int,2.301654122539630
RMV4_spaL_T20_MMC,Int,2.515615859964560
RMV4_spaL_T60_MMC,rpoA,1.006310251163460
RMV4_spaL_T60_MMC,rpoA,1.057571521842650
RMV4_spaL_T60_MMC,rpoA,0.939631962572848
RMV4_spaL_T60_MMC,recA,1.259019114374030
RMV4_spaL_T60_MMC,recA,0.888876713154284
RMV4_spaL_T60_MMC,recA,1.657211639474670
RMV4_spaL_T60_MMC,lytA,1.115996749182290
RMV4_spaL_T60_MMC,lytA,1.098181548895650
RMV4_spaL_T60_MMC,lytA,0.907322792175785
RMV4_spaL_T60_MMC,rep,4.605469250580440
RMV4_spaL_T60_MMC,rep,4.784656061175890
RMV4_spaL_T60_MMC,rep,5.324645191270710
RMV4_spaL_T60_MMC,Int,1.681941808486180
RMV4_spaL_T60_MMC,Int,1.723563758920980
RMV4_spaL_T60_MMC,Int,1.582043139891700
RMV4_spaL_T120_MMC,rpoA,1.010441667812650
RMV4_spaL_T120_MMC,rpoA,1.014618215035820
RMV4_spaL_T120_MMC,rpoA,0.975406227547768
RMV4_spaL_T120_MMC,recA,7.177820840403360
RMV4_spaL_T120_MMC,recA,6.290719109834330
RMV4_spaL_T120_MMC,recA,6.857556968375250
RMV4_spaL_T120_MMC,lytA,1.868798541609060
RMV4_spaL_T120_MMC,lytA,2.465998132439990
RMV4_spaL_T120_MMC,lytA,2.202114237874310
RMV4_spaL_T120_MMC,rep,14.142789339733000
RMV4_spaL_T120_MMC,rep,17.506976183901500
RMV4_spaL_T120_MMC,rep,15.535888887875800
RMV4_spaL_T120_MMC,Int,8.033014000746600
RMV4_spaL_T120_MMC,Int,7.050213795506880
RMV4_spaL_T120_MMC,Int,8.603713520785870
RMV4_spaL_T0,rpoA,1.1050733639509
RMV4_spaL_T0,rpoA,0.9146115727756
RMV4_spaL_T0,rpoA,0.9894019701396
RMV4_spaL_T0,recA,1.3582127856531
RMV4_spaL_T0,recA,0.8625090842875
RMV4_spaL_T0,recA,0.8536243305684
RMV4_spaL_T0,lytA,1.7638052239477
RMV4_spaL_T0,lytA,0.4877979055386
RMV4_spaL_T0,lytA,1.1622795392281
RMV4_spaL_T0,rep,0.9131399723596
RMV4_spaL_T0,rep,0.9784232928348
RMV4_spaL_T0,rep,1.1192710951399
RMV4_spaL_T0,Int,0.9116574815783
RMV4_spaL_T0,Int,1.1409330661335
RMV4_spaL_T0,Int,0.9614101589676
RMV4_spaL_T20,rpoA,0.9697576158824
RMV4_spaL_T20,rpoA,1.0219795643781
RMV4_spaL_T20,rpoA,1.0090079529762
RMV4_spaL_T20,recA,4.1635155157543
RMV4_spaL_T20,recA,5.0196645020510
RMV4_spaL_T20,recA,3.9598583867564
RMV4_spaL_T20,lytA,24.0021317133191
RMV4_spaL_T20,lytA,21.3297466088855
RMV4_spaL_T20,lytA,25.4210812793847
RMV4_spaL_T20,rep,6.9642350912864
RMV4_spaL_T20,rep,7.5471287548935
RMV4_spaL_T20,rep,7.4633047947497
RMV4_spaL_T20,Int,3.9604709552408
RMV4_spaL_T20,Int,5.1936920790477
RMV4_spaL_T20,Int,4.4277859011350
RMV4_spaL_T60,rpoA,0.9465906695854
RMV4_spaL_T60,rpoA,0.9921723926755
RMV4_spaL_T60,rpoA,1.0647573386657
RMV4_spaL_T60,recA,1.4158411320179
RMV4_spaL_T60,recA,1.3021981737919
RMV4_spaL_T60,recA,1.0980712118223
RMV4_spaL_T60,lytA,1.3765961180073
RMV4_spaL_T60,lytA,1.8351723084981
RMV4_spaL_T60,lytA,1.4587831820534
RMV4_spaL_T60,rep,1.2688882231197
RMV4_spaL_T60,rep,0.5457832384884
RMV4_spaL_T60,rep,1.0088105428799
RMV4_spaL_T60,Int,1.2495191271802
RMV4_spaL_T60,Int,0.9474721091594
RMV4_spaL_T60,Int,0.9279803345618
RMV4_spaL_T120,rpoA,1.0554344577043
RMV4_spaL_T120,rpoA,1.0438583025411
RMV4_spaL_T120,rpoA,0.9076707275771
RMV4_spaL_T120,recA,10.4229581719356
RMV4_spaL_T120,recA,8.8227458207735
RMV4_spaL_T120,recA,13.7663791038391
RMV4_spaL_T120,lytA,123.9592396146760
RMV4_spaL_T120,lytA,146.8209593189020
RMV4_spaL_T120,lytA,130.5897848750110
RMV4_spaL_T120,rep,17.1746535410629
RMV4_spaL_T120,rep,18.8749564807574
RMV4_spaL_T120,rep,15.0710867712410
RMV4_spaL_T120,Int,17.4084923576616
RMV4_spaL_T120,Int,15.9012036672225
RMV4_spaL_T120,Int,15.4914023442816
RMV4_spaL_T20_CSP,rpoA,0.9970337093932
RMV4_spaL_T20_CSP,rpoA,1.0064632606282
RMV4_spaL_T20_CSP,rpoA,0.9965329375587
RMV4_spaL_T20_CSP,recA,8.1555191595070
RMV4_spaL_T20_CSP,recA,9.8971983182835
RMV4_spaL_T20_CSP,recA,8.2659910702838
RMV4_spaL_T20_CSP,lytA,10.8052497022034
RMV4_spaL_T20_CSP,lytA,10.5963020445028
RMV4_spaL_T20_CSP,lytA,11.8574222695799
RMV4_spaL_T20_CSP,rep,1.9192849556810
RMV4_spaL_T20_CSP,rep,1.9852422078850
RMV4_spaL_T20_CSP,rep,2.0500184612651
RMV4_spaL_T20_CSP,Int,1.6288175339117
RMV4_spaL_T20_CSP,Int,1.4445046004372
RMV4_spaL_T20_CSP,Int,1.1746128809196
RMV4_spaL_T60_CSP,rpoA,1.0547063301508
RMV4_spaL_T60_CSP,rpoA,0.9804718262513
RMV4_spaL_T60_CSP,rpoA,0.9670152624926
RMV4_spaL_T60_CSP,recA,3.7977279614263
RMV4_spaL_T60_CSP,recA,4.0252569696768
RMV4_spaL_T60_CSP,recA,4.0362345823384
RMV4_spaL_T60_CSP,lytA,13.0383810643738
RMV4_spaL_T60_CSP,lytA,12.4966279446034
RMV4_spaL_T60_CSP,lytA,9.3010518256082
RMV4_spaL_T60_CSP,rep,3.3640437236115
RMV4_spaL_T60_CSP,rep,2.8501687970191
RMV4_spaL_T60_CSP,rep,4.1468319476450
