mutants,gene,fold_change
RMV8_T20,rep_dnaC,1.431842187
RMV8_T20,rep_dnaC,1.402243003
RMV8_T60,lytA,1.51483173
RMV8_T60,lytA,1.415807647
RMV8_T60,lytA,1.481037983
RMV8_T60,lexA,1.162075187
RMV8_T60,lexA,1.254770134
RMV8_T60,lexA,1.164512853
RMV8_T60,int,0.588080565
RMV8_T60,int,0.562989318
RMV8_T60,int,0.549105535
RMV8_T60,recA,0.701112129
RMV8_T60,recA,0.716087592
RMV8_T60,recA,0.716451225
RMV8_T60,rep_dnaC,1.250129399
RMV8_T60,rep_dnaC,1.241869852
RMV8_T60,rep_dnaC,1.366502191
RMV8_T120,lytA,1.335685048
RMV8_T120,lytA,1.340053885
RMV8_T120,lytA,1.325452359
RMV8_T120,int,0.447270271
RMV8_T120,int,0.485315129
RMV8_T120,int,0.466720773
RMV8_T120,recA,0.922716423
RMV8_T120,recA,0.984118766
RMV8_T120,recA,0.953882376
RMV8_T120,rep_dnaC,1.254087407
RMV8_T120,rep_dnaC,1.237456231
RMV8_T120,rep_dnaC,1.197042551
RMV8_T120,lytA,1.335685048
RMV8_T120,lytA,1.340053885
RMV8_T120,lytA,1.325452359
RMV8_T120,int,0.447270271
RMV8_T120,int,0.485315129
RMV8_T120,int,0.466720773
RMV8_T20_CSP,recA,3.849085324
RMV8_T20_CSP,recA,4.306797497
RMV8_T20_CSP,recA,4.255209042
RMV8_T20_CSP,rep_dnaC,1.638920986
RMV8_T20_CSP,rep_dnaC,1.699689088
RMV8_T20_CSP,rep_dnaC,1.762624134
RMV8_T20_CSP,lytA,2.616081551
RMV8_T20_CSP,lytA,2.53304045
RMV8_T20_CSP,lytA,2.522753587
RMV8_T20_CSP,int,0.94298874
RMV8_T20_CSP,int,0.960394276
RMV8_T20_CSP,int,0.961184361
RMV8_T60_CSP,recA,2.487265234
RMV8_T60_CSP,recA,2.477252695
RMV8_T60_CSP,recA,2.524889431
RMV8_T60_CSP,rep_dnaC,1.095738343
RMV8_T60_CSP,rep_dnaC,1.137624427
RMV8_T60_CSP,rep_dnaC,1.125736015
RMV8_T60_CSP,lytA,1.246635025
RMV8_T60_CSP,lytA,1.174727976
RMV8_T60_CSP,lytA,1.746883114
RMV8_T60_CSP,int,1.066375061
RMV8_T60_CSP,int,1.162083381
RMV8_T60_CSP,int,1.186026584
RMV8_T120_CSP,recA,5.51112731
RMV8_T120_CSP,recA,5.557441941
RMV8_T120_CSP,recA,5.022766117
RMV8_T120_CSP,rep_dnaC,7.549507186
RMV8_T120_CSP,rep_dnaC,7.506333521
RMV8_T120_CSP,rep_dnaC,7.274744611
RMV8_T120_CSP,lytA,5.182827777
RMV8_T120_CSP,lytA,4.983976251
RMV8_T120_CSP,lytA,5.267337704
RMV8_T120_CSP,int,5.272906274
RMV8_T120_CSP,int,5.9055268
RMV8_T120_CSP,int,4.638210735
RMV8_T20_MMC,recA,1.079935517
RMV8_T20_MMC,recA,1.094717362
RMV8_T20_MMC,recA,1.050513671
RMV8_T20_MMC,rep_dnaC,1.243172516
RMV8_T20_MMC,rep_dnaC,1.226306654
RMV8_T20_MMC,rep_dnaC,1.213289366
