OD600,control,control,control,zinc_chloride,zinc_chloride,zinc_chloride,Mn_chloride,Mn_chloride,Mn_chloride,citrate,citrate,citrate,hydrogen_peroxide,hydrogen_peroxide,hydrogen_peroxide,MMC,MMC,MMC,CSP,CSP,CSP,Ca_chloride,Ca_chloride,Ca_chloride
12:30:00,0.579,0.588,0.586,0.518,0.299,0.308,0.569,0.57,0.535,0.533,0.577,0.599,0.604,0.484,0.499,0.269,0.239,0.236,0.465,0.467,0.466,0.497,0.569,0.589
13:00:00,0.572,0.582,0.588,0.502,0.293,0.294,0.55,0.569,0.537,0.53,0.565,0.61,0.601,0.476,0.495,0.26,0.231,0.229,0.451,0.46,0.462,0.497,0.572,0.588
13:30:00,0.571,0.57,0.579,0.476,0.283,0.279,0.557,0.55,0.535,0.516,0.564,0.603,0.596,0.471,0.487,0.251,0.222,0.219,0.437,0.445,0.447,0.489,0.567,0.589
14:00:00,0.563,0.569,0.577,0.452,0.27,0.269,0.539,0.533,0.534,0.532,0.579,0.603,0.576,0.46,0.474,0.242,0.214,0.212,0.424,0.431,0.434,0.483,0.564,0.598
14:30:00,0.558,0.555,0.575,0.44,0.258,0.257,0.516,0.501,0.517,0.528,0.572,0.598,0.574,0.458,0.467,0.234,0.207,0.203,0.412,0.417,0.421,0.478,0.564,0.591
15:00:00,0.549,0.543,0.558,0.411,0.247,0.247,0.494,0.482,0.495,0.517,0.576,0.592,0.568,0.447,0.459,0.226,0.2,0.198,0.404,0.408,0.414,0.474,0.56,0.591
15:30:00,0.533,0.526,0.536,0.389,0.237,0.238,0.466,0.452,0.474,0.508,0.569,0.589,0.563,0.44,0.448,0.218,0.194,0.192,0.389,0.397,0.401,0.465,0.548,0.581
16:00:00,0.518,0.513,0.516,0.361,0.224,0.229,0.446,0.434,0.449,0.507,0.564,0.583,0.555,0.428,0.437,0.209,0.185,0.184,0.376,0.383,0.386,0.458,0.538,0.588
16:30:00,0.515,0.494,0.509,0.346,0.221,0.226,0.421,0.41,0.429,0.492,0.559,0.569,0.546,0.414,0.427,0.203,0.182,0.178,0.365,0.37,0.374,0.452,0.531,0.584
17:00:00,0.508,0.489,0.503,0.329,0.218,0.218,0.401,0.38,0.413,0.494,0.57,0.561,0.526,0.406,0.416,0.197,0.176,0.172,0.35,0.356,0.359,0.442,0.52,0.576
17:30:00,0.49,0.466,0.481,0.305,0.215,0.219,0.383,0.373,0.397,0.48,0.557,0.549,0.516,0.395,0.403,0.189,0.17,0.169,0.339,0.344,0.349,0.435,0.511,0.586
18:00:00,0.472,0.459,0.469,0.286,0.213,0.21,0.366,0.356,0.38,0.462,0.547,0.534,0.496,0.386,0.394,0.185,0.168,0.165,0.329,0.334,0.339,0.428,0.498,0.572
18:30:00,0.464,0.449,0.443,0.27,0.207,0.201,0.35,0.34,0.365,0.447,0.541,0.522,0.479,0.374,0.383,0.179,0.162,0.158,0.316,0.319,0.325,0.418,0.486,0.576
19:00:00,0.452,0.432,0.434,0.256,0.208,0.203,0.344,0.332,0.351,0.428,0.534,0.506,0.461,0.368,0.37,0.176,0.16,0.155,0.303,0.309,0.314,0.408,0.474,0.559
19:30:00,0.435,0.421,0.419,0.246,0.197,0.194,0.335,0.327,0.341,0.419,0.514,0.489,0.443,0.356,0.361,0.17,0.158,0.153,0.294,0.299,0.306,0.4,0.463,0.547
20:00:00,0.423,0.403,0.4,0.24,0.186,0.191,0.32,0.314,0.33,0.402,0.499,0.471,0.435,0.344,0.35,0.167,0.153,0.148,0.284,0.289,0.293,0.387,0.448,0.527
20:30:00,0.415,0.39,0.392,0.233,0.179,0.183,0.309,0.306,0.324,0.389,0.49,0.459,0.421,0.337,0.337,0.162,0.149,0.146,0.273,0.28,0.282,0.376,0.436,0.53
