mutants,gene,fold_change
RMV8_T60_CSP_hybrid,Int_RMV8,7.850168619
RMV8_T60_CSP_hybrid,Int_RMV8,6.445116135
RMV8_T60_CSP_hybrid,Int_RMV8,6.919762531
RMV8_T60_CSP_hybrid,RMV8_lytA,0.91187218
RMV8_T60_CSP_hybrid,RMV8_lytA,0.811980231
RMV8_T60_CSP_hybrid,RMV8_lytA,0.811649661
RMV8_T120_CSP_hybrid,recA,3.421330648
RMV8_T120_CSP_hybrid,recA,3.305859935
RMV8_T120_CSP_hybrid,recA,3.309222627
RMV8_T120_CSP_hybrid,dnaC,16.76155387
RMV8_T120_CSP_hybrid,dnaC,14.87390107
RMV8_T120_CSP_hybrid,dnaC,14.40108008
RMV8_T120_CSP_hybrid,Int_RMV8,7.340944802
RMV8_T120_CSP_hybrid,Int_RMV8,6.42727252
RMV8_T120_CSP_hybrid,Int_RMV8,6.382816023
RMV8_T120_CSP_hybrid,RMV8_lytA,1.023228923
RMV8_T120_CSP_hybrid,RMV8_lytA,1.029578216
RMV8_T120_CSP_hybrid,RMV8_lytA,0.928443112
RMV8_T20_MMC_hybrid,recA,3.586046757
RMV8_T20_MMC_hybrid,recA,4.014358158
RMV8_T20_MMC_hybrid,recA,3.681830002
RMV8_T20_MMC_hybrid,dnaC,3.435663606
RMV8_T20_MMC_hybrid,dnaC,3.161386509
RMV8_T20_MMC_hybrid,dnaC,3.699664858
RMV8_T20_MMC_hybrid,Int_RMV8,3.965366178
RMV8_T20_MMC_hybrid,Int_RMV8,4.681507651
RMV8_T20_MMC_hybrid,Int_RMV8,4.163522855
RMV8_T20_MMC_hybrid,RMV8_lytA,0.869082881
RMV8_T20_MMC_hybrid,RMV8_lytA,0.890676659
RMV8_T20_MMC_hybrid,RMV8_lytA,1.084486607
RMV8_T60_MMC_hybrid,recA,3.604927606
RMV8_T60_MMC_hybrid,recA,3.557322808
RMV8_T60_MMC_hybrid,recA,3.476465319
RMV8_T60_MMC_hybrid,dnaC,7.656131588
RMV8_T60_MMC_hybrid,dnaC,7.268217092
RMV8_T60_MMC_hybrid,dnaC,7.932829636
RMV8_T60_MMC_hybrid,Int_RMV8,11.13341626
RMV8_T60_MMC_hybrid,Int_RMV8,8.369560407
RMV8_T60_MMC_hybrid,Int_RMV8,10.63241349
RMV8_T60_MMC_hybrid,RMV8_lytA,1.106617407
RMV8_T60_MMC_hybrid,RMV8_lytA,1.114363334
RMV8_T60_MMC_hybrid,RMV8_lytA,0.948176487
RMV8_T120_MMC_hybrid,recA,2.101282907
RMV8_T120_MMC_hybrid,recA,2.821249973
RMV8_T120_MMC_hybrid,dnaC,30.41668185
RMV8_T120_MMC_hybrid,dnaC,35.54850216
RMV8_T120_MMC_hybrid,dnaC,23.85286234
RMV8_T120_MMC_hybrid,Int_RMV8,7.524466548
RMV8_T120_MMC_hybrid,Int_RMV8,7.793386638
RMV8_T120_MMC_hybrid,Int_RMV8,8.54124761
RMV8_T120_MMC_hybrid,RMV8_lytA,3.734796921
RMV8_T120_MMC_hybrid,RMV8_lytA,5.667140259
RMV8_T120_MMC_hybrid,RMV8_lytA,4.52307377
RMV8_T0_hybrid,recA,1.417238634
RMV8_T0_hybrid,recA,1.431514525
RMV8_T0_hybrid,recA,1.446192311
