mutants,gene,fold_change
Hybrid_recA_T120,RpoA,0.985006211
Hybrid_recA_T120,dnaC,2.569854549
Hybrid_recA_T120,dnaC,2.64464884
Hybrid_recA_T120,dnaC,2.66474531
Hybrid_recA_T120,lytA,29.4782002
Hybrid_recA_T120,lytA,33.07520043
Hybrid_recA_T120,lytA,29.75884247
Hybrid_recA_T120,comEA,0.448029979
Hybrid_recA_T120,comEA,0.450365674
Hybrid_recA_T120,comEA,0.511453431
Hybrid_recA_T120,Int,1.359829839
Hybrid_recA_T120,Int,1.281271639
Hybrid_recA_T120,Int,1.368978894
Hybrid_recA_T120,immA_2743,2.211564341
Hybrid_recA_T120,immA_2743,2.474554747
Hybrid_recA_T120,immA_2743,2.348405961
Hybrid_recA_T20_CSP,RpoA,1.023484481
Hybrid_recA_T20_CSP,RpoA,0.949581373
Hybrid_recA_T20_CSP,RpoA,1.028933069
Hybrid_recA_T20_CSP,dnaC,1.843591177
Hybrid_recA_T20_CSP,dnaC,1.843705736
Hybrid_recA_T20_CSP,dnaC,1.772998049
Hybrid_recA_T20_CSP,lytA,6.599273478
Hybrid_recA_T20_CSP,lytA,7.876945737
Hybrid_recA_T20_CSP,lytA,7.216824321
Hybrid_recA_T20_CSP,comEA,52.61615533
Hybrid_recA_T20_CSP,comEA,52.73789105
Hybrid_recA_T20_CSP,comEA,50.54439253
Hybrid_recA_T20_CSP,Int,1.213152494
Hybrid_recA_T20_CSP,Int,1.071082491
Hybrid_recA_T20_CSP,Int,1.196621132
Hybrid_recA_T20_CSP,immA_2743,1.49106737
Hybrid_recA_T20_CSP,immA_2743,1.446756028
Hybrid_recA_T20_CSP,immA_2743,1.858789504
Hybrid_recA_T60_CSP,RpoA,0.961014942
Hybrid_recA_T60_CSP,RpoA,0.952072871
Hybrid_recA_T60_CSP,RpoA,1.092951317
Hybrid_recA_T60_CSP,dnaC,2.037448956
Hybrid_recA_T60_CSP,dnaC,1.802453742
Hybrid_recA_T60_CSP,dnaC,2.028866238
Hybrid_recA_T60_CSP,lytA,13.50927595
Hybrid_recA_T60_CSP,lytA,13.91961564
Hybrid_recA_T60_CSP,lytA,12.12764359
Hybrid_recA_T60_CSP,comEA,7.706477742
Hybrid_recA_T60_CSP,comEA,6.728123027
Hybrid_recA_T60_CSP,comEA,7.356437794
Hybrid_recA_T60_CSP,Int,1.717567619
