OD600,control,control,control,zinc_chloride,zinc_chloride,zinc_chloride,Mn_chloride,Mn_chloride,Mn_chloride,citrate,citrate,citrate,hydrogen_peroxide,hydrogen_peroxide,hydrogen_peroxide,MMC,MMC,MMC,CSP,CSP,CSP,Ca_chloride,Ca_chloride,Ca_chloride
06:30:00,0.535,0.526,0.525,0.234,0.241,0.23,0.513,0.519,0.505,0.529,0.522,0.499,0.52,0.515,0.518,0.23,0.237,0.218,0.523,0.513,0.503,0.483,0.473,0.472
07:00:00,0.546,0.517,0.521,0.201,0.209,0.203,0.518,0.522,0.505,0.525,0.539,0.512,0.523,0.508,0.508,0.221,0.225,0.209,0.517,0.505,0.5,0.476,0.471,0.473
07:30:00,0.545,0.508,0.51,0.175,0.182,0.173,0.514,0.525,0.509,0.524,0.543,0.521,0.528,0.508,0.502,0.217,0.223,0.207,0.507,0.496,0.491,0.47,0.48,0.474
08:00:00,0.543,0.503,0.503,0.152,0.16,0.154,0.515,0.522,0.501,0.513,0.541,0.517,0.523,0.497,0.49,0.205,0.21,0.197,0.498,0.486,0.48,0.458,0.477,0.468
08:30:00,0.548,0.496,0.493,0.136,0.142,0.138,0.51,0.514,0.493,0.506,0.536,0.523,0.512,0.487,0.481,0.198,0.204,0.192,0.487,0.476,0.471,0.448,0.477,0.481
09:00:00,0.547,0.489,0.482,0.122,0.128,0.123,0.509,0.518,0.5,0.504,0.542,0.528,0.526,0.48,0.473,0.191,0.196,0.187,0.478,0.471,0.466,0.445,0.482,0.479
09:30:00,0.54,0.481,0.471,0.112,0.118,0.114,0.498,0.507,0.485,0.495,0.532,0.518,0.534,0.471,0.465,0.183,0.186,0.178,0.471,0.462,0.46,0.434,0.484,0.467
10:00:00,0.538,0.475,0.463,0.104,0.11,0.106,0.492,0.502,0.477,0.487,0.531,0.514,0.516,0.463,0.457,0.175,0.178,0.17,0.459,0.454,0.451,0.424,0.486,0.462
10:30:00,0.532,0.468,0.454,0.098,0.102,0.099,0.476,0.484,0.461,0.478,0.524,0.511,0.511,0.452,0.451,0.167,0.171,0.164,0.448,0.443,0.439,0.413,0.484,0.459
11:00:00,0.535,0.459,0.447,0.096,0.099,0.096,0.466,0.474,0.454,0.474,0.524,0.52,0.508,0.449,0.446,0.163,0.165,0.159,0.443,0.438,0.438,0.411,0.486,0.455
11:30:00,0.515,0.447,0.437,0.091,0.094,0.094,0.442,0.452,0.429,0.467,0.515,0.504,0.493,0.434,0.438,0.156,0.159,0.153,0.432,0.43,0.425,0.401,0.486,0.454
12:00:00,0.516,0.44,0.427,0.089,0.091,0.091,0.417,0.426,0.406,0.458,0.503,0.509,0.488,0.427,0.428,0.152,0.157,0.147,0.422,0.419,0.417,0.393,0.482,0.462
12:30:00,0.511,0.43,0.417,0.088,0.092,0.091,0.392,0.402,0.383,0.45,0.493,0.514,0.475,0.416,0.419,0.147,0.152,0.143,0.416,0.414,0.411,0.387,0.477,0.467
13:00:00,0.503,0.417,0.407,0.088,0.09,0.09,0.365,0.377,0.359,0.444,0.481,0.521,0.452,0.405,0.408,0.142,0.147,0.14,0.406,0.404,0.4,0.381,0.47,0.458
13:30:00,0.486,0.402,0.397,0.086,0.089,0.087,0.335,0.345,0.33,0.431,0.466,0.51,0.442,0.396,0.399,0.142,0.145,0.137,0.396,0.396,0.392,0.373,0.46,0.477
14:00:00,0.472,0.388,0.385,0.086,0.09,0.089,0.31,0.32,0.308,0.422,0.452,0.513,0.434,0.385,0.388,0.137,0.144,0.134,0.387,0.389,0.386,0.365,0.448,0.491
14:30:00,0.45,0.381,0.373,0.087,0.087,0.088,0.289,0.299,0.285,0.407,0.431,0.502,0.406,0.376,0.376,0.135,0.141,0.131,0.374,0.376,0.373,0.354,0.432,0.485
15:00:00,0.442,0.366,0.36,0.087,0.089,0.088,0.27,0.277,0.268,0.394,0.417,0.502,0.407,0.363,0.364,0.134,0.137,0.129,0.362,0.362,0.361,0.341,0.417,0.474
15:30:00,0.411,0.355,0.347,0.087,0.089,0.087,0.256,0.264,0.259,0.385,0.402,0.493,0.392,0.353,0.348,0.13,0.133,0.126,0.351,0.355,0.353,0.329,0.402,0.469
16:00:00,0.399,0.343,0.33,0.086,0.087,0.088,0.244,0.251,0.242,0.364,0.385,0.473,0.375,0.341,0.335,0.129,0.133,0.123,0.34,0.338,0.339,0.315,0.384,0.459
16:30:00,0.382,0.327,0.317,0.086,0.088,0.088,0.237,0.242,0.235,0.35,0.369,0.457,0.359,0.329,0.319,0.128,0.13,0.123,0.327,0.326,0.326,0.306,0.37,0.452
17:00:00,0.371,0.316,0.302,0.085,0.086,0.087,0.226,0.231,0.223,0.334,0.352,0.439,0.354,0.319,0.308,0.125,0.127,0.121,0.315,0.311,0.313,0.292,0.358,0.442
17:30:00,0.35,0.302,0.287,0.086,0.088,0.088,0.223,0.227,0.222,0.321,0.343,0.42,0.339,0.306,0.296,0.123,0.127,0.117,0.303,0.301,0.3,0.284,0.347,0.429
18:00:00,0.342,0.29,0.271,0.086,0.088,0.087,0.214,0.22,0.215,0.304,0.327,0.404,0.325,0.297,0.283,0.122,0.126,0.119,0.291,0.288,0.291,0.272,0.333,0.423
18:30:00,0.33,0.276,0.257,0.086,0.086,0.086,0.209,0.214,0.209,0.288,0.313,0.383,0.32,0.284,0.271,0.12,0.125,0.117,0.276,0.273,0.274,0.26,0.322,0.42
19:00:00,0.32,0.268,0.246,0.086,0.087,0.087,0.204,0.211,0.205,0.273,0.298,0.369,0.312,0.276,0.258,0.119,0.123,0.115,0.264,0.259,0.26,0.251,0.312,0.414
19:30:00,0.307,0.254,0.236,0.085,0.088,0.087,0.201,0.207,0.202,0.262,0.287,0.357,0.294,0.264,0.248,0.118,0.121,0.114,0.256,0.251,0.251,0.248,0.303,0.402
20:00:00,0.295,0.245,0.227,0.086,0.087,0.087,0.199,0.205,0.202,0.251,0.278,0.347,0.294,0.257,0.236,0.116,0.118,0.111,0.243,0.237,0.238,0.239,0.297,0.393
20:30:00,0.29,0.238,0.216,0.084,0.087,0.087,0.197,0.2,0.194,0.238,0.268,0.331,0.285,0.249,0.227,0.114,0.117,0.11,0.23,0.225,0.226,0.228,0.289,0.383
